amount,date,subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew
2967.31,2019-03-13,82196,368,7,1,2,2019-04-12,False
4277.57,2021-04-14,27648,27,3,2,2,2021-05-14,True
4036.44,2020-10-26,3959,219,7,2,1,2020-11-25,False
4756.19,2019-08-01,90104,434,7,2,2,2019-08-31,True
8796.3,2021-12-18,26203,255,6,1,3,2022-01-17,True
3027.71,2020-04-07,43475,559,8,2,1,2020-05-07,True
9120.27,2018-12-09,73019,596,1,1,3,2019-01-08,False
623.3,2021-10-07,30093,432,7,1,2,2021-11-06,False
601.38,2021-05-21,38933,768,9,1,2,2021-06-20,False
1416.99,2022-01-17,5655,777,9,1,3,2022-02-16,False
185.18,2019-08-13,77436,848,7,1,2,2019-09-12,False
8336.04,2022-12-03,6389,798,3,1,1,2023-01-02,False
4317.07,2022-11-04,80630,601,9,2,1,2022-12-04,False
3064.39,2020-01-16,52038,644,8,2,2,2020-02-15,False
4009.81,2021-06-08,10611,740,8,1,2,2021-07-08,False
5892.86,2021-03-05,907,7,4,2,3,2021-04-04,True
2923.39,2022-03-26,26695,308,7,1,3,2022-04-25,False
3745.54,2020-04-21,67414,403,1,1,3,2020-05-21,True
5143.56,2021-03-28,77266,664,7,1,2,2021-04-27,True
2849.98,2021-11-19,12335,223,5,1,2,2021-12-19,False
6662.14,2022-05-08,7322,118,3,1,3,2022-06-07,True
6671.53,2018-10-11,16910,170,3,2,3,2018-11-10,True
6841.16,2020-07-16,42302,726,6,2,3,2020-08-15,False
4474.46,2019-10-21,60908,238,2,2,2,2019-11-20,True
4519.85,2022-04-03,76225,612,8,1,1,2022-05-03,False
4.33,2020-08-13,40061,338,5,2,1,2020-09-12,True
5423.7,2019-01-21,3427,520,1,2,2,2019-02-20,True
1861.95,2021-09-24,99997,225,1,1,1,2021-10-24,True
6554.89,2019-12-25,67024,146,1,2,2,2020-01-24,True
8434.85,2021-03-30,91764,441,3,2,2,2021-04-29,False
6927.36,2021-08-19,33009,801,5,2,3,2021-09-18,False
1866.84,2018-04-16,23026,28,3,2,1,2018-05-16,False
7574.5,2018-09-05,65953,225,7,2,3,2018-10-05,False
7855.96,2019-09-03,28179,462,5,1,1,2019-10-03,True
8975.42,2019-08-15,36771,455,7,2,2,2019-09-14,True
9782.42,2018-05-08,85824,304,8,1,1,2018-06-07,True
3219.04,2020-12-17,91433,325,1,1,2,2021-01-16,True
5771.45,2022-02-01,48294,481,3,2,2,2022-03-03,False
3046.09,2018-12-10,49001,297,9,2,1,2019-01-09,True
9976.48,2019-04-22,24566,722,3,1,2,2019-05-22,True
7353.82,2018-05-16,35712,107,7,2,2,2018-06-15,True
8509.19,2021-12-27,9903,299,1,1,3,2022-01-26,True
936.89,2020-05-27,57470,369,8,1,2,2020-06-26,True
3775.74,2021-03-21,65822,228,3,1,3,2021-04-20,True
2841.17,2018-04-17,1794,358,3,2,2,2018-05-17,False
540.37,2022-09-11,8166,915,5,1,2,2022-10-11,False
7418.45,2022-07-16,47571,947,3,1,2,2022-08-15,True
2002.87,2021-02-14,43874,494,8,2,2,2021-03-16,False
386.37,2020-01-01,20409,703,5,2,3,2020-01-31,False
2646.84,2022-06-19,35563,160,9,2,2,2022-07-19,False
8921.24,2018-06-06,40626,481,3,2,2,2018-07-06,False
8735.33,2023-01-20,29963,154,3,1,2,2023-02-19,True
9379.73,2022-01-15,3747,716,5,1,2,2022-02-14,False
8632.62,2023-01-30,95145,901,4,2,1,2023-03-01,True
2117.12,2021-10-21,77013,191,1,1,1,2021-11-20,True
8823.26,2021-12-05,34335,544,2,2,3,2022-01-04,False
7339.02,2019-04-01,95802,786,5,2,1,2019-05-01,False
8509.29,2022-07-01,14947,355,1,2,2,2022-07-31,False
1748.33,2020-12-16,99721,359,6,1,2,2021-01-15,False
3053.18,2018-04-24,91095,678,4,2,2,2018-05-24,False
6295.99,2022-09-07,45505,606,4,1,3,2022-10-07,False
8666.55,2021-09-01,91589,16,3,2,1,2021-10-01,False
9677.09,2018-07-21,54003,307,4,2,1,2018-08-20,False
6899.41,2018-07-05,74800,976,3,2,3,2018-08-04,True
2424.69,2020-10-29,55292,435,6,2,2,2020-11-28,False
7046.82,2022-06-29,41688,140,8,1,2,2022-07-29,False
3027.24,2022-05-29,32514,572,2,1,2,2022-06-28,True
8239.85,2020-03-10,27825,982,9,2,2,2020-04-09,False
6680.55,2021-09-14,94692,270,9,1,1,2021-10-14,False
1614.71,2019-01-16,83636,192,4,1,3,2019-02-15,True
198.48,2021-04-24,97898,237,9,2,1,2021-05-24,True
4926.16,2021-02-24,88559,797,5,2,2,2021-03-26,True
3868.35,2018-11-20,84733,933,1,1,3,2018-12-20,False
7085.55,2021-12-02,67437,295,8,2,2,2022-01-01,True
7417.85,2023-03-12,3648,695,1,2,1,2023-04-11,True
4128.61,2021-01-31,57701,318,1,2,1,2021-03-02,False
4708.48,2022-04-24,1389,329,6,1,2,2022-05-24,False
6539.27,2019-02-25,51585,350,4,2,3,2019-03-27,True
3686.96,2019-12-28,48118,709,1,2,3,2020-01-27,False
1139.01,2021-05-11,83012,752,3,1,1,2021-06-10,False
5052.67,2022-11-26,34526,867,3,1,2,2022-12-26,True
540.84,2022-07-02,86630,756,2,1,3,2022-08-01,False
5507.57,2019-12-19,76202,246,5,1,3,2020-01-18,False
5151.07,2020-10-23,81432,828,9,1,3,2020-11-22,True
9032.92,2018-06-28,70296,178,1,1,1,2018-07-28,True
441.94,2021-05-26,37797,547,6,1,1,2021-06-25,True
6338.75,2020-03-08,50173,622,3,1,3,2020-04-07,True
303.7,2019-02-10,41824,523,1,2,2,2019-03-12,False
9740.61,2019-12-04,42994,651,9,2,3,2020-01-03,True
5681.77,2019-04-20,26259,396,7,1,2,2019-05-20,True
9906.54,2018-12-07,59960,981,8,2,1,2019-01-06,False
563.35,2021-07-18,74137,272,9,2,2,2021-08-17,True
9476.41,2022-04-07,67251,137,8,1,2,2022-05-07,True
2874.43,2018-06-18,43566,388,7,2,3,2018-07-18,False
4516.42,2021-12-09,70215,137,9,1,1,2022-01-08,False
2098.44,2019-04-20,42210,867,7,1,3,2019-05-20,True
9003.41,2018-06-07,57958,176,5,2,3,2018-07-07,False
7419.53,2023-03-14,86290,375,4,2,3,2023-04-13,False
1081.88,2021-08-13,29079,168,5,1,2,2021-09-12,True
6169.01,2018-08-18,4087,804,9,2,1,2018-09-17,True
7036.05,2020-06-03,67071,676,3,1,2,2020-07-03,True
64.24,2020-11-04,48171,477,9,1,2,2020-12-04,False
4850.12,2023-01-04,88873,106,7,2,2,2023-02-03,True
5321.67,2019-11-09,85901,497,9,2,2,2019-12-09,False
1645.74,2018-06-13,16623,988,3,1,3,2018-07-13,False
6397.69,2023-01-03,39088,372,7,1,3,2023-02-02,False
4012.62,2020-08-22,43932,855,1,2,3,2020-09-21,True
5078.28,2018-11-23,84889,672,7,2,2,2018-12-23,True
6951.32,2021-04-12,45183,737,4,2,1,2021-05-12,True
3681.3,2022-12-19,48726,449,6,2,3,2023-01-18,False
1745.78,2018-09-12,48347,150,1,2,3,2018-10-12,True
2965.86,2021-03-07,56568,978,8,2,1,2021-04-06,True
5916.99,2022-08-04,81121,304,4,2,1,2022-09-03,True
1230.53,2020-02-26,28242,859,3,1,1,2020-03-27,True
1324.05,2018-05-09,36526,941,5,2,1,2018-06-08,False
6502.19,2019-12-07,79395,375,8,2,2,2020-01-06,False
9490.97,2022-01-19,66540,715,9,2,1,2022-02-18,False
6586.63,2019-05-08,48962,8,9,2,3,2019-06-07,True
6043.54,2019-03-23,32671,373,3,2,3,2019-04-22,False
5791.78,2021-04-03,11385,216,7,1,3,2021-05-03,True
7716.79,2021-07-04,38269,312,8,1,3,2021-08-03,False
5060.74,2020-03-08,49398,805,7,2,3,2020-04-07,False
6994.03,2020-05-19,23045,904,7,2,2,2020-06-18,False
8933.44,2019-01-21,5955,20,7,1,3,2019-02-20,True
2492.64,2022-06-03,71450,49,2,2,2,2022-07-03,False
3222.63,2022-07-15,19981,625,1,1,3,2022-08-14,False
4826.26,2021-04-17,58668,274,4,1,2,2021-05-17,False
8503.27,2021-10-18,52090,554,9,1,1,2021-11-17,True
9436.23,2019-01-11,57032,727,8,1,1,2019-02-10,False
658.18,2018-07-16,18208,50,1,1,1,2018-08-15,True
7814.94,2021-11-14,52377,548,4,2,3,2021-12-14,False
1561.69,2021-03-12,25927,792,5,2,1,2021-04-11,False
2924.01,2020-04-20,81224,140,5,1,2,2020-05-20,False
709.03,2021-04-30,48559,465,6,1,3,2021-05-30,False
3980.87,2018-07-30,86572,11,2,1,1,2018-08-29,True
7639.0,2018-07-24,74429,758,8,1,2,2018-08-23,False
1197.85,2019-06-06,42050,958,8,1,3,2019-07-06,True
2366.62,2023-02-25,35078,571,9,2,2,2023-03-27,True
81.74,2018-11-20,93488,537,6,2,2,2018-12-20,True
2043.58,2019-12-31,7474,217,9,1,3,2020-01-30,True
4984.32,2022-05-02,75312,713,8,1,3,2022-06-01,True
891.44,2019-01-08,37060,676,2,2,3,2019-02-07,False
4290.9,2021-05-23,11146,120,2,2,1,2021-06-22,True
7085.05,2021-06-26,55321,424,4,2,1,2021-07-26,True
7323.95,2022-11-04,42401,338,4,2,3,2022-12-04,False
4716.09,2020-11-29,49886,707,1,2,2,2020-12-29,False
2716.56,2020-09-04,81199,925,1,1,3,2020-10-04,True
7963.19,2022-09-21,96631,848,1,2,3,2022-10-21,False
7683.7,2021-04-22,52767,210,4,1,1,2021-05-22,True
1926.82,2020-08-20,65305,859,5,2,1,2020-09-19,False
5219.79,2020-02-21,42215,109,1,2,1,2020-03-22,True
9884.3,2020-01-12,31993,55,8,2,1,2020-02-11,False
867.34,2018-12-20,20255,622,8,1,2,2019-01-19,False
2204.5,2020-03-08,70455,144,2,2,2,2020-04-07,False
6886.09,2021-01-15,94546,569,3,1,1,2021-02-14,True
4658.98,2019-04-20,8048,993,8,2,3,2019-05-20,False
4730.66,2018-04-04,74932,551,4,1,3,2018-05-04,True
8485.98,2020-10-02,41981,300,8,1,3,2020-11-01,False
1782.25,2018-05-12,33672,215,3,2,1,2018-06-11,True
645.45,2021-08-25,38613,565,9,1,3,2021-09-24,False
3344.19,2022-05-06,79517,246,6,2,3,2022-06-05,False
2339.93,2020-12-13,1263,730,5,2,2,2021-01-12,True
1618.89,2020-06-02,75184,518,2,1,2,2020-07-02,False
5108.92,2020-07-28,78454,140,1,2,2,2020-08-27,False
4862.24,2023-03-06,81859,813,1,2,1,2023-04-05,False
32.99,2020-03-27,21987,479,9,1,2,2020-04-26,False
6222.55,2018-09-06,14967,380,3,1,1,2018-10-06,False
2980.18,2021-11-12,99639,732,8,2,3,2021-12-12,False
2757.62,2020-02-17,50177,312,8,1,3,2020-03-18,False
1304.93,2021-09-19,92591,447,3,1,2,2021-10-19,True
4408.91,2019-04-11,70246,843,4,2,1,2019-05-11,True
9888.64,2018-09-24,9314,577,7,1,3,2018-10-24,True
9163.48,2023-03-08,18119,811,2,2,2,2023-04-07,False
4103.03,2018-09-28,35088,976,7,1,2,2018-10-28,False
2586.41,2022-03-19,29151,75,5,2,3,2022-04-18,False
8686.73,2022-11-28,23368,510,9,2,2,2022-12-28,True
2229.7,2018-09-16,14205,119,8,2,1,2018-10-16,True
6802.6,2021-06-23,67990,64,8,2,1,2021-07-23,True
8452.9,2022-03-23,830,553,6,1,3,2022-04-22,False
2581.7,2021-12-11,1879,470,7,2,1,2022-01-10,False
5163.4,2018-08-09,26303,596,7,1,3,2018-09-08,False
1380.44,2022-07-12,48305,470,9,2,2,2022-08-11,True
6303.12,2022-02-10,83797,380,6,2,1,2022-03-12,False
5427.68,2021-07-26,38751,931,7,1,3,2021-08-25,False
5340.06,2018-09-25,90002,830,2,1,3,2018-10-25,True
9785.66,2019-09-29,52955,125,2,1,1,2019-10-29,False
287.46,2019-09-17,90813,109,6,1,2,2019-10-17,False
131.57,2020-03-29,93833,154,9,1,1,2020-04-28,True
4127.35,2022-10-30,33000,880,4,2,3,2022-11-29,False
4858.58,2019-11-23,6496,440,5,1,3,2019-12-23,True
3241.17,2022-06-03,70821,866,7,2,3,2022-07-03,True
3648.84,2018-07-25,68627,821,9,1,3,2018-08-24,False
7984.12,2018-10-17,29609,11,4,2,3,2018-11-16,True
3154.81,2021-12-15,18248,377,7,2,1,2022-01-14,True
5411.57,2021-04-12,64590,977,3,2,2,2021-05-12,False
5871.61,2020-08-19,88522,279,8,1,1,2020-09-18,False
978.44,2018-07-27,42816,511,5,2,3,2018-08-26,False
4182.13,2020-06-28,19021,792,7,1,1,2020-07-28,False
1134.38,2022-09-23,62357,545,2,1,3,2022-10-23,True
1807.4,2020-10-18,6246,491,9,2,2,2020-11-17,False
3428.91,2021-01-23,871,586,4,2,2,2021-02-22,False
2442.22,2020-02-11,65113,957,9,2,3,2020-03-12,False
3062.73,2020-08-02,36365,619,6,1,2,2020-09-01,False
9823.62,2021-05-11,39745,460,2,1,3,2021-06-10,True
4368.46,2022-11-09,81786,729,3,1,1,2022-12-09,False
725.32,2023-03-24,88374,318,6,2,2,2023-04-23,True
3108.27,2019-04-16,72883,951,9,2,1,2019-05-16,False
8907.19,2019-02-19,15094,179,2,2,2,2019-03-21,False
3413.3,2019-02-15,17536,45,2,2,3,2019-03-17,False
2445.33,2021-04-23,3512,902,6,2,2,2021-05-23,False
1641.79,2018-10-03,80109,319,6,2,1,2018-11-02,False
3169.68,2018-12-27,81158,209,9,1,1,2019-01-26,False
7245.73,2022-11-29,49096,196,4,2,2,2022-12-29,False
4068.07,2022-03-04,9823,759,3,1,1,2022-04-03,False
732.21,2018-08-23,94422,342,9,1,3,2018-09-22,True
5662.03,2022-06-20,7627,668,7,1,1,2022-07-20,False
3095.3,2021-02-21,54643,713,3,1,3,2021-03-23,False
4937.65,2020-05-17,87081,794,1,1,1,2020-06-16,True
3893.71,2022-11-30,46328,516,2,2,3,2022-12-30,True
2702.0,2018-09-24,66764,459,1,2,1,2018-10-24,True
4840.36,2019-02-08,71194,712,3,2,2,2019-03-10,False
4514.4,2018-04-25,90334,847,6,1,3,2018-05-25,False
6262.47,2018-10-24,96863,505,8,1,2,2018-11-23,False
4754.38,2020-12-25,96834,122,4,1,3,2021-01-24,False
6071.65,2019-08-03,72522,300,5,1,1,2019-09-02,False
6770.13,2019-11-14,77213,992,4,1,3,2019-12-14,False
2613.86,2022-02-06,30905,34,6,1,2,2022-03-08,True
4366.89,2021-07-25,37915,129,9,1,3,2021-08-24,False
7124.58,2019-06-22,74971,545,5,1,1,2019-07-22,True
9391.94,2019-09-27,57690,230,4,1,3,2019-10-27,False
4530.77,2023-03-05,85569,78,2,1,3,2023-04-04,True
5053.8,2019-07-23,17804,217,8,2,2,2019-08-22,True
9743.41,2018-06-20,82735,475,8,2,3,2018-07-20,False
508.33,2019-06-07,11485,749,8,1,1,2019-07-07,True
9392.65,2018-07-13,71784,397,8,2,2,2018-08-12,False
8823.95,2020-03-04,23330,106,1,1,2,2020-04-03,True
2108.38,2021-12-29,71519,888,9,2,2,2022-01-28,True
5680.35,2021-06-24,35492,138,8,2,2,2021-07-24,True
3417.73,2020-10-30,82841,139,7,1,2,2020-11-29,False
8413.1,2022-11-14,41620,751,4,2,2,2022-12-14,True
6961.33,2020-01-30,8927,755,3,2,1,2020-02-29,True
3272.42,2019-10-03,37349,895,6,1,1,2019-11-02,False
420.81,2021-07-21,33766,242,2,1,1,2021-08-20,True
7568.69,2022-11-03,87195,804,2,1,3,2022-12-03,True
7008.57,2022-05-30,40657,476,6,1,1,2022-06-29,True
1761.55,2019-04-16,14610,771,3,2,2,2019-05-16,True
3838.49,2021-07-29,43518,780,4,1,3,2021-08-28,False
9208.62,2020-10-05,42034,748,5,1,2,2020-11-04,False
1065.42,2020-07-11,81129,336,2,2,3,2020-08-10,True
4594.38,2019-12-31,6250,844,6,2,2,2020-01-30,False
2039.84,2022-08-12,38681,486,7,1,3,2022-09-11,False
1300.88,2021-11-14,60387,331,2,2,2,2021-12-14,False
2587.48,2022-01-28,95050,201,2,1,2,2022-02-27,True
3232.41,2019-09-12,43534,600,6,1,1,2019-10-12,False
9530.83,2022-07-18,8965,40,8,1,1,2022-08-17,True
6185.14,2021-01-02,45550,356,2,1,3,2021-02-01,False
1564.07,2021-08-15,38055,38,5,1,3,2021-09-14,True
7769.24,2019-10-29,74524,402,5,2,2,2019-11-28,False
6040.27,2022-02-28,95324,311,2,2,1,2022-03-30,True
180.58,2022-04-05,59564,159,2,2,2,2022-05-05,True
4526.24,2018-06-26,32691,851,2,2,2,2018-07-26,False
4730.25,2018-09-20,5021,326,5,2,3,2018-10-20,False
1248.86,2022-05-19,66939,264,4,1,2,2022-06-18,False
5072.75,2022-12-18,78682,944,5,1,2,2023-01-17,False
1146.22,2019-05-28,86197,896,3,1,2,2019-06-27,False
7023.19,2020-07-23,79776,816,3,2,3,2020-08-22,True
9422.16,2018-06-26,80758,919,2,2,3,2018-07-26,False
2144.76,2021-01-18,43142,135,4,1,1,2021-02-17,False
834.52,2021-06-24,90040,678,7,1,2,2021-07-24,True
4298.08,2021-01-24,47467,343,7,1,2,2021-02-23,False
6285.15,2019-09-13,41018,70,8,1,2,2019-10-13,False
993.07,2019-04-13,45288,872,1,2,1,2019-05-13,True
3385.68,2023-03-21,2931,768,3,2,1,2023-04-20,False
6406.81,2019-09-10,57784,825,6,2,2,2019-10-10,True
8040.54,2021-08-26,39516,239,1,1,2,2021-09-25,False
5819.93,2022-12-02,93831,229,3,1,1,2023-01-01,True
5239.47,2022-02-16,25327,569,9,2,3,2022-03-18,True
6856.58,2018-10-28,47832,345,6,1,1,2018-11-27,False
4625.23,2018-12-13,31845,496,1,1,2,2019-01-12,False
2003.7,2022-10-15,36662,206,8,2,2,2022-11-14,False
3546.74,2020-08-14,4564,209,5,1,3,2020-09-13,False
7443.73,2018-11-27,51835,593,4,2,3,2018-12-27,False
603.39,2019-10-19,98180,340,5,2,1,2019-11-18,True
7180.3,2018-10-02,53354,381,1,2,2,2018-11-01,False
7788.61,2019-03-07,77821,969,4,1,3,2019-04-06,False
7775.22,2019-09-25,88905,138,7,1,3,2019-10-25,True
8041.77,2022-07-29,52527,968,2,2,1,2022-08-28,True
2063.03,2021-01-28,7267,367,2,1,1,2021-02-27,False
8292.92,2019-04-15,73972,674,6,2,2,2019-05-15,True
6965.56,2019-02-28,7979,353,8,2,3,2019-03-30,False
9816.62,2021-06-07,63670,299,3,1,3,2021-07-07,True
6395.35,2018-07-21,77264,229,8,2,1,2018-08-20,True
7587.48,2022-07-01,70720,678,7,2,2,2022-07-31,True
1502.77,2021-05-14,35044,272,5,2,1,2021-06-13,True
6749.64,2021-06-19,76855,181,2,1,2,2021-07-19,True
6992.86,2021-07-05,85918,766,7,1,1,2021-08-04,False
6296.08,2018-10-22,70390,148,9,1,2,2018-11-21,False
4554.69,2020-09-21,20566,581,9,1,1,2020-10-21,False
8458.75,2021-04-24,19773,706,4,1,1,2021-05-24,False
6262.35,2022-07-09,6757,26,5,1,3,2022-08-08,True
3269.58,2019-03-08,63858,20,2,2,1,2019-04-07,False
6867.46,2022-04-25,3169,845,3,1,1,2022-05-25,True
8278.54,2022-12-02,49845,347,5,1,3,2023-01-01,True
5085.25,2021-11-23,22403,749,3,1,3,2021-12-23,True
478.72,2021-05-09,97134,917,1,2,2,2021-06-08,False
116.18,2021-11-01,85807,713,9,1,1,2021-12-01,True
7276.11,2018-05-31,91607,105,8,2,2,2018-06-30,False
7856.53,2022-05-28,35925,605,8,1,3,2022-06-27,False
6566.72,2021-06-13,63811,867,7,1,1,2021-07-13,True
1971.66,2022-08-20,69598,780,6,1,1,2022-09-19,False
59.69,2019-06-19,36668,42,8,2,1,2019-07-19,False
1425.68,2019-07-17,28348,948,7,2,2,2019-08-16,True
1995.88,2022-08-15,18274,431,3,2,2,2022-09-14,True
697.47,2022-11-06,14845,733,5,2,3,2022-12-06,False
5879.35,2018-10-24,53568,322,3,2,1,2018-11-23,True
6355.85,2020-01-02,7616,167,1,2,2,2020-02-01,False
2548.01,2022-10-27,39222,747,4,2,2,2022-11-26,False
5969.18,2020-07-10,92178,574,3,1,2,2020-08-09,True
5068.29,2022-02-12,21910,7,3,2,3,2022-03-14,True
3051.01,2019-02-13,10575,13,9,2,2,2019-03-15,False
3170.92,2021-12-27,68045,457,8,2,2,2022-01-26,False
8509.26,2022-01-05,64225,502,8,2,2,2022-02-04,True
3240.66,2018-07-08,49618,659,9,2,1,2018-08-07,True
5927.82,2018-10-21,14734,467,4,2,3,2018-11-20,False
4684.47,2018-10-18,87141,787,8,2,2,2018-11-17,False
6379.46,2020-12-22,86346,960,1,1,1,2021-01-21,False
5657.13,2021-05-13,38114,975,6,1,3,2021-06-12,False
5417.82,2023-01-06,42427,177,6,2,2,2023-02-05,False
8715.46,2021-03-06,95870,2,8,1,1,2021-04-05,True
3340.12,2018-08-18,72005,923,1,1,2,2018-09-17,False
241.66,2020-10-15,80193,125,2,2,2,2020-11-14,False
5928.11,2023-02-03,59312,762,6,2,2,2023-03-05,True
7782.26,2022-08-03,84135,479,8,1,3,2022-09-02,False
8293.35,2021-04-05,62833,934,6,1,1,2021-05-05,True
9099.76,2021-04-17,33525,556,7,1,2,2021-05-17,False
1384.13,2022-01-27,935,536,8,2,3,2022-02-26,True
4425.18,2023-02-24,98141,923,5,1,2,2023-03-26,True
900.67,2022-06-10,79392,751,9,1,3,2022-07-10,True
6267.23,2020-09-24,86143,492,9,1,3,2020-10-24,False
7657.41,2021-11-26,92478,295,1,2,2,2021-12-26,False
9465.36,2021-02-19,68622,981,8,1,1,2021-03-21,False
4879.07,2022-11-16,80626,520,5,1,3,2022-12-16,False
385.81,2022-07-25,57214,646,6,2,2,2022-08-24,False
2190.03,2021-03-23,26308,180,8,2,3,2021-04-22,False
6921.94,2019-04-28,75913,423,6,1,1,2019-05-28,True
6831.91,2019-12-04,36733,761,5,2,2,2020-01-03,True
1051.6,2021-11-20,57238,553,8,2,3,2021-12-20,False
938.71,2022-08-21,99272,758,5,1,2,2022-09-20,False
7030.84,2022-01-01,7487,420,8,1,3,2022-01-31,True
890.5,2021-07-01,68130,337,1,1,3,2021-07-31,True
2750.78,2021-06-10,42022,150,9,1,3,2021-07-10,False
3373.77,2023-03-01,24685,647,7,2,3,2023-03-31,True
4188.61,2021-02-12,74307,787,9,1,3,2021-03-14,False
9187.8,2019-11-25,24369,282,7,1,3,2019-12-25,True
10.14,2022-01-07,28172,480,1,2,3,2022-02-06,True
4738.91,2019-04-09,6316,339,6,1,3,2019-05-09,False
2647.66,2021-05-30,24964,110,7,1,3,2021-06-29,False
4563.53,2020-12-14,24764,243,3,2,3,2021-01-13,True
9071.65,2020-02-23,65488,39,3,1,3,2020-03-24,False
1389.02,2020-12-31,90842,125,2,2,1,2021-01-30,True
7742.47,2021-06-12,50993,262,4,1,3,2021-07-12,True
1692.42,2019-12-11,12244,643,9,1,3,2020-01-10,True
7421.62,2021-04-20,65022,454,4,1,3,2021-05-20,False
8214.21,2018-07-20,77415,435,4,1,3,2018-08-19,True
7504.63,2022-09-11,69022,448,4,1,3,2022-10-11,True
5438.58,2020-08-07,97398,826,3,2,2,2020-09-06,True
4960.44,2019-03-04,41036,587,6,2,3,2019-04-03,False
3998.83,2020-11-05,56738,743,7,1,2,2020-12-05,False
6820.54,2021-01-13,46856,68,4,1,1,2021-02-12,False
9473.87,2021-07-22,26345,974,2,1,2,2021-08-21,False
2496.88,2020-05-19,40808,277,5,2,1,2020-06-18,False
1102.2,2020-05-18,76658,600,6,1,1,2020-06-17,False
5874.14,2018-07-22,57340,429,5,1,1,2018-08-21,True
4701.89,2018-11-16,35377,247,8,1,3,2018-12-16,True
5945.86,2022-02-05,75859,175,9,1,3,2022-03-07,True
999.02,2018-08-08,39060,697,2,2,1,2018-09-07,True
8769.15,2018-07-13,89158,841,3,2,3,2018-08-12,True
2816.32,2021-05-23,2850,728,4,2,3,2021-06-22,False
7430.08,2021-07-07,1898,382,3,1,1,2021-08-06,False
7104.35,2018-08-26,37445,393,6,1,2,2018-09-25,False
799.32,2021-10-14,19913,557,7,2,3,2021-11-13,False
8809.7,2020-02-06,80600,616,9,2,2,2020-03-07,True
6204.9,2018-05-12,51520,745,3,2,3,2018-06-11,False
3114.44,2021-12-14,31224,256,5,2,1,2022-01-13,False
7724.18,2021-08-17,53743,26,1,1,2,2021-09-16,True
3715.75,2020-12-08,27675,165,1,1,3,2021-01-07,False
6745.62,2019-09-06,12937,856,7,1,3,2019-10-06,False
7565.53,2020-10-21,19610,453,5,1,2,2020-11-20,True
5350.03,2018-04-09,87796,126,1,2,1,2018-05-09,False
500.33,2021-07-25,24458,311,2,2,3,2021-08-24,True
5984.68,2021-11-01,4572,816,5,2,2,2021-12-01,True
6567.88,2020-06-03,39086,367,2,2,3,2020-07-03,True
1952.03,2022-10-14,65737,455,1,2,1,2022-11-13,True
2056.73,2020-04-27,6686,565,7,1,2,2020-05-27,True
889.1,2019-07-24,46355,419,3,1,2,2019-08-23,False
1251.85,2020-11-30,25098,121,4,1,3,2020-12-30,True
488.98,2018-04-28,57718,190,8,2,3,2018-05-28,False
7651.04,2019-10-16,94627,430,7,2,3,2019-11-15,True
3364.62,2021-06-24,75199,785,9,1,1,2021-07-24,False
6847.79,2021-10-22,13926,875,3,1,1,2021-11-21,False
3217.19,2018-11-22,9699,236,6,2,2,2018-12-22,False
2360.12,2019-05-19,46610,829,1,1,3,2019-06-18,False
9492.16,2021-07-18,94854,157,3,2,3,2021-08-17,False
6295.2,2020-01-19,50245,652,1,1,1,2020-02-18,False
3756.83,2023-01-29,93452,175,6,2,2,2023-02-28,True
2687.17,2022-02-26,93097,951,1,2,3,2022-03-28,True
3561.65,2021-03-04,91448,566,7,2,1,2021-04-03,True
5.66,2019-04-29,90524,80,9,2,2,2019-05-29,False
9579.95,2019-10-12,79841,192,7,1,3,2019-11-11,False
5863.83,2021-04-23,84381,867,7,2,2,2021-05-23,False
9944.05,2022-08-24,88323,802,9,2,3,2022-09-23,True
7105.54,2020-09-13,16899,17,2,1,1,2020-10-13,True
312.11,2021-06-04,38134,336,3,2,1,2021-07-04,True
2385.86,2022-06-21,3725,684,8,2,1,2022-07-21,False
599.1,2019-02-27,63195,937,6,1,2,2019-03-29,True
2375.42,2019-12-30,55583,977,5,2,2,2020-01-29,True
430.47,2018-06-22,99914,386,5,2,2,2018-07-22,True
7285.36,2020-11-22,62933,761,8,2,2,2020-12-22,False
2395.0,2022-11-08,32664,269,4,1,2,2022-12-08,True
5819.5,2020-10-05,71651,270,7,2,1,2020-11-04,True
5277.03,2019-09-25,43763,267,5,1,2,2019-10-25,False
382.99,2020-12-12,39751,413,2,1,1,2021-01-11,False
1697.87,2019-08-29,19211,105,8,1,1,2019-09-28,True
826.48,2019-02-25,8429,966,9,1,3,2019-03-27,False
3370.81,2019-06-08,476,371,3,2,3,2019-07-08,True
2600.37,2019-12-05,34706,947,2,1,1,2020-01-04,False
7505.34,2019-08-16,38258,317,8,1,3,2019-09-15,True
9349.75,2018-05-09,37217,447,7,2,2,2018-06-08,True
2171.35,2019-03-14,99954,796,6,1,1,2019-04-13,False
3461.31,2019-06-23,79452,43,5,2,2,2019-07-23,True
5025.23,2018-06-12,59862,275,5,1,2,2018-07-12,False
7385.13,2018-10-25,36805,43,9,1,2,2018-11-24,True
8537.73,2022-04-09,3529,887,3,1,1,2022-05-09,False
9900.42,2019-02-20,77032,754,2,2,3,2019-03-22,False
3234.56,2019-02-21,49153,883,7,1,3,2019-03-23,False
5913.04,2020-02-07,10082,637,2,1,3,2020-03-08,True
8545.81,2019-12-02,75318,936,5,2,1,2020-01-01,False
